annual_inc,application_type,avg_cur_bal,chargeoff_within_12_mths,delinq_2yrs,dti,emp_length,grade,inq_last_12m,installment,loan_amnt,num_actv_bc_tl,pub_rec_bankruptcies,home_ownership,term,mort_acc,num_tl_90g_dpd_24m,purpose,year,loan_default,job
155000.0,Individual,5581.0,0.0,0.0,5.35,10,C,2.0,673.79,20000,2.0,0.0,OWN,36,0.0,0.0,debt_consolidation,2016,0,technician
31000.0,Individual,3432.0,0.0,0.0,10.88,1,B,1.0,99.74,3025,1.0,0.0,OWN,36,0.0,0.0,major_purchase,2016,0,coordinator
145000.0,Individual,21863.0,0.0,0.0,2.87,2,D,5.0,1283.5,35000,3.0,0.0,OWN,36,1.0,0.0,debt_consolidation,2017,1,manager
110000.0,Individual,15472.0,0.0,1.0,17.37,1,F,4.0,800.53,27225,3.0,0.0,MORTGAGE,60,1.0,1.0,debt_consolidation,2016,0,coordinator
71000.0,Individual,12572.0,0.0,0.0,18.32,10,B,5.0,261.88,8000,1.0,1.0,RENT,36,1.0,0.0,debt_consolidation,2016,0,teacher
126000.0,Individual,36082.0,0.0,0.0,3.61,10,A,3.0,455.31,14700,6.0,0.0,OWN,36,6.0,0.0,credit_card,2017,0,engineer
67000.0,Individual,8523.0,0.0,0.0,32.59,10,E,1.0,552.6,20350,7.0,0.0,MORTGAGE,60,3.0,0.0,debt_consolidation,2016,0,accountant
117000.0,Individual,5758.0,0.0,0.0,21.33,2,D,7.0,590.68,24000,7.0,0.0,RENT,60,4.0,0.0,small_business,2015,1,manager
115000.0,Individual,39920.0,0.0,0.0,14.19,10,B,1.0,528.11,25000,5.0,0.0,MORTGAGE,60,4.0,0.0,home_improvement,2016,0,superintendent
93000.0,Individual,5945.0,0.0,0.0,16.5,7,B,3.0,346.64,11000,5.0,1.0,RENT,36,0.0,0.0,debt_consolidation,2015,0,sergeant
89000.0,Individual,32329.0,0.0,0.0,34.91,10,E,4.0,793.62,20000,9.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2017,0,attendant
38000.0,Individual,4032.0,0.0,0.0,34.9,10,C,1.0,209.73,6000,1.0,1.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,other
60000.0,Individual,6231.0,0.0,0.0,27.88,10,D,0.0,425.16,17275,3.0,0.0,RENT,60,0.0,0.0,credit_card,2015,1,other
160000.0,Individual,99987.0,0.0,0.0,15.39,2,C,2.0,664.2,20000,4.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2016,1,manager
34000.0,Individual,3908.0,0.0,0.0,26.23,5,D,6.0,353.01,10000,2.0,1.0,OWN,36,2.0,0.0,credit_card,2016,0,maintenance
75000.0,Individual,2195.0,0.0,0.0,23.38,10,E,3.0,883.68,29375,6.0,1.0,MORTGAGE,60,0.0,0.0,debt_consolidation,2017,0,owner
200000.0,Individual,32282.0,0.0,3.0,18.89,4,B,1.0,472.75,15000,5.0,0.0,OWN,36,2.0,0.0,debt_consolidation,2016,0,architect
18000.0,Individual,1147.0,0.0,0.0,23.13,1,C,0.0,143.53,4200,1.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,other
135200.0,Individual,35662.0,0.0,5.0,15.79,1,B,2.0,496.22,15050,1.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2017,0,security
250000.0,Individual,8172.0,0.0,0.0,14.34,10,B,5.0,589.73,18000,7.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2018,1,other
115000.0,Individual,3787.0,0.0,0.0,16.0,1,B,1.0,1185.26,36000,8.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,manager
78000.0,Individual,29122.0,0.0,0.0,19.46,1,C,2.0,576.41,25000,5.0,0.0,MORTGAGE,60,3.0,0.0,credit_card,2017,0,underwriter
133000.0,Individual,9408.0,0.0,0.0,21.47,1,C,2.0,584.94,16800,3.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,engineer
115000.0,Individual,39102.0,0.0,1.0,11.98,1,C,0.0,825.99,24000,6.0,0.0,MORTGAGE,36,4.0,0.0,debt_consolidation,2016,0,other
110000.0,Individual,34181.0,0.0,0.0,27.58,10,D,2.0,609.32,24000,3.0,0.0,MORTGAGE,60,4.0,0.0,debt_consolidation,2016,1,specialist
60000.0,Individual,6748.0,0.0,0.0,29.58,10,B,0.0,652.41,20000,5.0,0.0,MORTGAGE,36,2.0,0.0,credit_card,2016,0,driver
150000.0,Joint App,25491.0,0.0,3.0,16.3,4,E,1.0,1021.97,35000,2.0,0.0,MORTGAGE,60,4.0,0.0,debt_consolidation,2016,1,other
110000.0,Individual,6163.0,0.0,1.0,15.9,10,C,0.0,571.08,17000,3.0,0.0,RENT,36,5.0,0.0,debt_consolidation,2016,1,other
72000.0,Individual,3174.0,0.0,1.0,46.12,5,D,0.0,286.3,8000,9.0,0.0,OWN,36,0.0,0.0,home_improvement,2016,0,manager
40000.0,Individual,13702.0,0.0,0.0,12.44,4,A,2.0,301.15,10000,4.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,coordinator
20050.0,Individual,446.0,0.0,0.0,14.19,3,D,2.0,222.96,6000,7.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,1,manager
72000.0,Individual,9423.0,0.0,1.0,21.58,8,E,0.0,200.1,5000,1.0,1.0,MORTGAGE,36,0.0,0.0,other,2017,0,driver
33945.0,Individual,1249.0,0.0,1.0,7.5,5,A,5.0,564.72,18000,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2018,0,other
65000.0,Individual,18725.0,0.0,0.0,8.42,10,C,8.0,299.53,13000,4.0,1.0,MORTGAGE,60,4.0,0.0,debt_consolidation,2018,0,security
114000.0,Individual,22345.0,0.0,1.0,28.55,10,E,2.0,355.68,12000,4.0,0.0,MORTGAGE,60,1.0,0.0,credit_card,2017,0,analyst
132000.0,Individual,4948.0,0.0,0.0,12.51,4,E,3.0,1071.38,27000,6.0,0.0,RENT,36,0.0,0.0,small_business,2017,0,other
100000.0,Individual,14172.0,0.0,0.0,11.51,2,E,2.0,889.18,30000,4.0,0.0,MORTGAGE,60,1.0,0.0,other,2017,1,carrier
27000.0,Individual,1010.0,0.0,0.0,13.64,6,A,1.0,124.54,4000,1.0,0.0,RENT,36,0.0,0.0,car,2018,0,custodian
101000.0,Individual,46402.0,0.0,0.0,16.75,10,A,2.0,198.76,6600,1.0,0.0,MORTGAGE,36,8.0,0.0,debt_consolidation,2016,0,officer
200000.0,Individual,3054.0,0.0,0.0,6.87,10,B,2.0,1137.43,35000,20.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,engineer
28000.0,Individual,2263.0,0.0,0.0,19.42,10,B,0.0,308.69,9600,3.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2015,0,clerk
60000.0,Individual,1197.0,0.0,0.0,5.1,4,F,2.0,211.41,5000,4.0,0.0,RENT,36,0.0,0.0,other,2017,1,other
499000.0,Individual,54277.0,0.0,0.0,11.66,4,C,5.0,135.73,4000,7.0,0.0,MORTGAGE,36,3.0,0.0,other,2017,0,executive
104000.0,Individual,26360.0,0.0,0.0,19.48,7,C,4.0,1093.53,32000,6.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2017,0,manager
82000.0,Individual,1162.0,0.0,0.0,19.99,7,A,1.0,223.61,7200,13.0,0.0,MORTGAGE,36,3.0,0.0,car,2016,0,therapist
81000.0,Individual,17728.0,0.0,0.0,19.01,1,C,3.0,420.18,18575,2.0,0.0,MORTGAGE,60,6.0,0.0,other,2017,0,other
43000.0,Individual,8384.0,0.0,0.0,29.31,6,E,1.0,421.66,14000,1.0,0.0,MORTGAGE,60,2.0,0.0,debt_consolidation,2017,1,driver
77000.0,Individual,2623.0,0.0,1.0,13.75,6,F,6.0,1061.77,26475,2.0,1.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,other
138000.0,Individual,20101.0,0.0,0.0,12.58,10,B,3.0,494.57,15000,4.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2016,0,resources
240000.0,Individual,15854.0,0.0,0.0,11.92,10,B,5.0,377.37,12000,3.0,0.0,MORTGAGE,36,2.0,0.0,home_improvement,2017,0,manager
62000.0,Individual,13972.0,0.0,0.0,18.25,7,D,5.0,448.22,18000,1.0,0.0,RENT,60,2.0,0.0,debt_consolidation,2017,1,manager
80000.0,Individual,34401.0,0.0,1.0,15.81,8,A,3.0,691.55,22400,11.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,nurse
70339.0,Individual,18502.0,0.0,1.0,28.99,10,D,5.0,429.45,12000,0.0,0.0,MORTGAGE,36,4.0,0.0,debt_consolidation,2016,0,carrier
86250.0,Individual,5007.0,0.0,0.0,16.95,8,D,5.0,183.26,5000,3.0,0.0,RENT,36,1.0,0.0,debt_consolidation,2016,0,manager
205000.0,Individual,65859.0,0.0,0.0,20.43,4,B,2.0,90.26,2800,1.0,0.0,MORTGAGE,36,1.0,0.0,other,2017,0,finance
46000.0,Individual,5444.0,0.0,0.0,34.52,1,G,1.0,546.0,17475,4.0,0.0,MORTGAGE,60,0.0,0.0,debt_consolidation,2016,0,sales
30000.0,Individual,3596.0,0.0,1.0,15.0,2,B,0.0,131.89,4000,3.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,server
120000.0,Individual,6354.0,0.0,0.0,7.23,1,A,0.0,469.29,15000,5.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,director
200600.0,Individual,7359.0,0.0,0.0,8.71,1,D,8.0,871.54,35000,1.0,0.0,RENT,60,0.0,0.0,other,2017,1,other
80000.0,Individual,2123.0,0.0,0.0,12.56,2,C,0.0,322.27,9600,6.0,0.0,OWN,36,0.0,0.0,debt_consolidation,2016,0,mechanic
100000.0,Individual,40466.0,0.0,0.0,20.25,6,C,5.0,265.57,11200,5.0,0.0,MORTGAGE,60,6.0,0.0,credit_card,2016,0,manager
107000.0,Individual,44393.0,0.0,0.0,5.28,2,B,2.0,105.51,3200,3.0,0.0,MORTGAGE,36,5.0,0.0,credit_card,2017,0,engineer
96000.0,Individual,2488.0,0.0,0.0,12.06,1,D,3.0,609.32,24000,2.0,0.0,RENT,60,0.0,0.0,moving,2016,1,other
75000.0,Individual,32101.0,0.0,2.0,7.01,1,C,2.0,381.06,16000,1.0,0.0,MORTGAGE,60,1.0,1.0,debt_consolidation,2017,1,consultant
77012.0,Individual,2006.0,0.0,0.0,29.11,1,F,7.0,514.3,12000,15.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,manager
100000.0,Individual,23921.0,0.0,1.0,8.04,10,D,0.0,315.9,8500,3.0,0.0,MORTGAGE,36,3.0,0.0,car,2018,0,other
64000.0,Individual,17141.0,0.0,0.0,19.71,10,A,1.0,555.55,18000,5.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,owner
38000.0,Individual,2243.0,0.0,0.0,20.06,4,C,3.0,285.42,12000,3.0,0.0,OWN,60,1.0,0.0,credit_card,2017,0,assistant
76000.0,Individual,32929.0,0.0,1.0,19.11,10,E,8.0,215.87,5850,2.0,0.0,OWN,36,2.0,0.0,home_improvement,2016,1,officer
70000.0,Individual,16626.0,0.0,0.0,15.55,5,B,2.0,254.37,8000,2.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,manager
35000.0,Individual,1648.0,0.0,0.0,34.72,5,B,2.0,263.7,8000,11.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,technician
97000.0,Individual,16701.0,0.0,2.0,19.14,10,C,4.0,320.25,14400,5.0,0.0,MORTGAGE,60,7.0,2.0,debt_consolidation,2016,0,driver
45000.0,Individual,602.0,0.0,0.0,5.87,8,B,1.0,486.98,15000,3.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,manager
95632.0,Individual,61210.0,0.0,0.0,9.95,10,B,0.0,458.28,14000,2.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,sergeant
101000.0,Individual,5408.0,0.0,0.0,14.89,10,B,1.0,798.64,24000,9.0,0.0,OWN,36,5.0,0.0,credit_card,2018,0,coordinator
34100.0,Individual,4759.0,0.0,0.0,26.08,5,B,2.0,385.8,12000,5.0,0.0,MORTGAGE,36,0.0,0.0,debt_consolidation,2016,0,accountant
80000.0,Individual,18977.0,0.0,0.0,31.55,5,D,11.0,366.72,10000,2.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2017,0,other
70000.0,Individual,17907.0,0.0,0.0,5.26,8,A,1.0,279.34,9000,4.0,0.0,MORTGAGE,36,1.0,0.0,home_improvement,2017,0,supervisor
35000.0,Individual,22553.0,0.0,0.0,7.96,10,C,2.0,289.21,12000,2.0,0.0,MORTGAGE,60,1.0,0.0,medical,2016,0,service
48000.0,Individual,2458.0,0.0,0.0,26.2,10,E,2.0,401.6,15000,5.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2016,1,other
59800.0,Joint App,7363.0,0.0,0.0,7.18,10,D,2.0,995.47,27925,5.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2016,0,manager
75000.0,Individual,2992.0,0.0,1.0,9.89,6,B,2.0,332.1,10000,2.0,1.0,RENT,36,0.0,0.0,credit_card,2017,1,manager
315000.0,Individual,31213.0,0.0,0.0,11.92,10,C,5.0,842.23,25000,6.0,0.0,MORTGAGE,36,5.0,0.0,credit_card,2016,0,analyst
52000.0,Individual,3499.0,0.0,0.0,25.69,5,A,1.0,227.59,7200,6.0,0.0,RENT,36,6.0,0.0,credit_card,2016,0,analyst
47000.0,Individual,13206.0,0.0,0.0,5.27,1,C,0.0,335.12,10000,2.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2018,0,other
91460.0,Individual,8459.0,0.0,0.0,11.55,1,C,0.0,431.23,12800,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,engineer
32000.0,Joint App,2013.0,0.0,0.0,3.11,2,B,0.0,194.77,6000,1.0,0.0,RENT,36,0.0,0.0,other,2018,1,designer
35000.0,Individual,9614.0,0.0,0.0,33.2,3,C,3.0,332.1,10000,1.0,0.0,OWN,36,0.0,0.0,debt_consolidation,2016,0,other
40000.0,Individual,1492.0,0.0,0.0,10.53,10,B,6.0,164.74,5000,4.0,1.0,RENT,36,0.0,0.0,credit_card,2016,1,technician
80000.0,Individual,19221.0,0.0,0.0,10.32,5,A,4.0,481.84,16000,7.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,engineer
70000.0,Individual,11222.0,0.0,0.0,18.76,10,C,1.0,905.26,26000,5.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,1,manager
38000.0,Individual,2375.0,0.0,0.0,12.19,1,C,1.0,601.36,17100,5.0,0.0,OWN,36,0.0,0.0,debt_consolidation,2017,1,other
35000.0,Individual,1190.0,0.0,0.0,12.72,3,B,1.0,263.39,8000,2.0,0.0,RENT,36,1.0,0.0,debt_consolidation,2016,0,assistant
90000.0,Individual,21419.0,0.0,1.0,16.41,10,E,2.0,1027.1,35000,4.0,0.0,MORTGAGE,60,3.0,0.0,debt_consolidation,2016,0,officer
90000.0,Individual,6081.0,0.0,0.0,25.23,3,B,1.0,593.49,18000,5.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,operations
150000.0,Individual,3748.0,0.0,0.0,18.2,10,A,2.0,306.45,10000,3.0,0.0,OWN,36,1.0,0.0,debt_consolidation,2016,0,manager
45000.0,Individual,22830.0,0.0,0.0,8.99,1,A,1.0,91.94,3000,2.0,1.0,MORTGAGE,36,3.0,0.0,home_improvement,2016,0,other
41500.0,Individual,2476.0,0.0,0.0,25.74,1,E,4.0,287.63,10000,5.0,0.0,MORTGAGE,60,0.0,0.0,other,2016,0,assistant
47000.0,Individual,16043.0,0.0,1.0,14.3,1,E,5.0,408.0,15025,1.0,0.0,MORTGAGE,60,6.0,0.0,debt_consolidation,2016,0,technician
110000.0,Individual,2114.0,0.0,0.0,24.62,10,C,12.0,1196.05,35000,18.0,0.0,RENT,36,1.0,0.0,credit_card,2016,0,other
140000.0,Individual,37209.0,0.0,0.0,16.03,10,A,0.0,311.02,10000,3.0,0.0,MORTGAGE,36,1.0,0.0,credit_card,2016,0,manager
58000.0,Individual,7877.0,0.0,0.0,8.32,4,B,0.0,658.48,20000,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,hygienist
90000.0,Individual,4700.0,0.0,0.0,30.24,3,B,0.0,664.2,20000,4.0,0.0,MORTGAGE,36,0.0,0.0,debt_consolidation,2017,1,owner
85000.0,Individual,3299.0,0.0,0.0,23.1,10,C,1.0,1007.79,30000,8.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,manager
62000.0,Individual,10873.0,0.0,0.0,27.95,4,B,2.0,324.89,10000,4.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2018,0,coordinator
70000.0,Individual,2009.0,0.0,1.0,19.8,3,C,2.0,135.9,4000,7.0,1.0,RENT,36,0.0,0.0,other,2018,0,operator
89000.0,Individual,44980.0,0.0,0.0,19.96,10,B,2.0,628.95,20000,2.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,manager
90000.0,Joint App,12554.0,0.0,0.0,21.32,6,E,5.0,355.68,12000,7.0,0.0,MORTGAGE,60,1.0,0.0,other,2017,0,analyst
55000.0,Individual,3193.0,0.0,0.0,23.23,10,C,1.0,355.67,15000,6.0,0.0,MORTGAGE,60,0.0,0.0,debt_consolidation,2016,0,paralegal
140000.0,Individual,26707.0,0.0,0.0,8.08,4,A,6.0,444.35,14500,1.0,0.0,RENT,36,2.0,0.0,credit_card,2016,0,other
35100.0,Individual,34352.0,0.0,0.0,14.12,4,A,0.0,429.03,14000,3.0,0.0,MORTGAGE,36,4.0,0.0,credit_card,2016,0,other
46000.0,Individual,3195.0,0.0,0.0,21.76,10,A,0.0,469.29,15000,4.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,assistant
50000.0,Individual,1932.0,0.0,0.0,7.54,2,D,0.0,366.72,10000,5.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2018,0,specialist
100000.0,Individual,27295.0,0.0,0.0,29.04,3,A,0.0,595.92,19200,3.0,0.0,MORTGAGE,36,3.0,0.0,credit_card,2017,0,supervisor
46000.0,Individual,11014.0,0.0,1.0,5.61,9,A,1.0,331.27,11000,3.0,0.0,MORTGAGE,36,2.0,1.0,credit_card,2017,0,advisor
36000.0,Individual,26544.0,0.0,0.0,14.5,7,C,1.0,1068.93,30400,5.0,0.0,RENT,36,0.0,0.0,credit_card,2018,0,director
116000.0,Individual,19209.0,0.0,1.0,19.83,5,C,2.0,848.27,25000,2.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,administrator
75000.0,Individual,8397.0,1.0,2.0,18.74,4,C,1.0,624.23,18350,1.0,0.0,RENT,36,0.0,1.0,debt_consolidation,2016,0,therapist
114000.0,Individual,55910.0,0.0,0.0,13.75,10,C,0.0,839.23,25000,4.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2017,0,director
140000.0,Individual,2813.0,0.0,1.0,13.15,2,C,2.0,442.23,13000,6.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,manager
70000.0,Individual,1939.0,0.0,0.0,9.33,8,C,6.0,86.05,2500,8.0,0.0,RENT,36,0.0,0.0,moving,2016,0,officer
81000.0,Individual,85501.0,0.0,1.0,6.22,10,E,11.0,363.54,9175,2.0,0.0,MORTGAGE,36,1.0,1.0,debt_consolidation,2017,0,president
48000.0,Individual,3069.0,0.0,0.0,15.7,5,C,15.0,80.57,2400,3.0,0.0,OWN,36,0.0,0.0,credit_card,2016,0,other
50000.0,Individual,8708.0,0.0,0.0,11.21,3,B,1.0,248.58,7550,3.0,0.0,MORTGAGE,36,1.0,0.0,credit_card,2017,0,agent
30716.0,Individual,2075.0,0.0,0.0,20.2,6,C,0.0,81.65,2400,2.0,1.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,other
55660.0,Individual,23126.0,0.0,0.0,29.5,3,D,2.0,179.44,5000,3.0,0.0,MORTGAGE,36,2.0,0.0,credit_card,2018,0,teacher
50000.0,Individual,21862.0,0.0,0.0,13.97,2,C,1.0,475.03,21000,6.0,0.0,MORTGAGE,60,1.0,0.0,credit_card,2016,0,lead
30000.0,Individual,1593.0,0.0,0.0,17.36,4,C,6.0,246.07,7000,1.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,manager
53000.0,Individual,12402.0,0.0,0.0,38.84,10,C,2.0,424.26,12775,8.0,0.0,MORTGAGE,36,4.0,0.0,debt_consolidation,2016,0,other
35000.0,Individual,3955.0,0.0,0.0,29.36,1,C,1.0,132.84,4000,3.0,0.0,MORTGAGE,36,0.0,0.0,debt_consolidation,2016,0,machinist
120000.0,Individual,6615.0,0.0,0.0,25.07,1,E,3.0,1353.2,35000,4.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,other
73000.0,Individual,2030.0,0.0,0.0,4.9,2,B,0.0,345.89,16000,2.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2016,0,president
80000.0,Individual,12617.0,0.0,0.0,13.47,10,B,7.0,58.83,1825,2.0,0.0,MORTGAGE,36,2.0,0.0,vacation,2017,0,specialist
48500.0,Individual,2952.0,0.0,0.0,16.7,8,B,0.0,439.56,20000,4.0,1.0,RENT,60,0.0,0.0,debt_consolidation,2016,0,officer
75000.0,Individual,2026.0,0.0,0.0,31.33,3,C,1.0,305.38,9000,9.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,operations
36000.0,Individual,12464.0,0.0,0.0,26.97,10,C,2.0,412.14,11975,2.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2016,0,other
61250.0,Individual,17406.0,0.0,0.0,34.48,10,E,2.0,62.04,1550,8.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2017,0,other
40000.0,Individual,2857.0,0.0,0.0,14.28,5,A,0.0,255.98,8500,1.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,manager
65000.0,Individual,5010.0,0.0,0.0,33.87,3,B,2.0,163.49,5000,4.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2018,0,manager
21120.0,Individual,4012.0,0.0,0.0,39.94,1,E,0.0,266.25,7175,3.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,1,specialist
120000.0,Joint App,19479.0,0.0,0.0,21.17,10,B,6.0,384.06,12000,3.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2017,0,therapist
75000.0,Individual,3755.0,0.0,0.0,21.18,10,C,0.0,631.66,28000,1.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2017,0,manager
110000.0,Individual,11430.0,0.0,0.0,9.87,10,D,5.0,317.86,12000,2.0,0.0,MORTGAGE,60,2.0,0.0,moving,2016,0,technician
31000.0,Individual,60758.0,0.0,0.0,12.04,10,C,3.0,137.67,4000,0.0,0.0,OWN,36,2.0,0.0,debt_consolidation,2016,1,other
65835.0,Individual,9099.0,0.0,0.0,22.75,10,D,3.0,908.5,35000,0.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2018,1,other
40000.0,Individual,9825.0,0.0,1.0,5.49,4,D,7.0,36.19,1000,0.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,other
94597.0,Individual,22112.0,0.0,0.0,7.03,7,A,1.0,376.44,12500,5.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2017,0,manager
72000.0,Individual,8161.0,0.0,2.0,16.56,10,B,0.0,31.52,1000,4.0,0.0,MORTGAGE,36,2.0,0.0,medical,2015,0,other
55000.0,Individual,10566.0,0.0,0.0,23.17,6,C,5.0,678.61,20000,2.0,1.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2016,0,officer
90000.0,Individual,4401.0,0.0,0.0,14.93,10,D,6.0,998.58,27625,11.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,1,other
45000.0,Individual,3080.0,0.0,0.0,18.91,1,B,1.0,283.03,9000,4.0,1.0,RENT,36,0.0,0.0,credit_card,2017,0,manager
75000.0,Individual,4028.0,0.0,0.0,13.62,10,B,0.0,227.49,7000,3.0,1.0,OWN,36,1.0,0.0,credit_card,2016,0,agent
56000.0,Individual,29609.0,0.0,0.0,16.01,10,D,3.0,222.96,6000,7.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2016,0,clerk
145000.0,Individual,29579.0,0.0,0.0,25.9,10,B,0.0,755.98,23175,9.0,0.0,MORTGAGE,36,5.0,0.0,credit_card,2016,0,manager
62000.0,Individual,3501.0,0.0,0.0,19.69,10,D,1.0,546.6,20000,2.0,0.0,RENT,60,1.0,0.0,debt_consolidation,2016,1,other
105000.0,Individual,8910.0,0.0,2.0,15.85,10,C,4.0,838.36,35000,11.0,0.0,MORTGAGE,60,4.0,0.0,credit_card,2016,0,manager
100000.0,Individual,87105.0,0.0,0.0,10.15,10,C,1.0,470.26,20000,2.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2018,0,planner
50000.0,Individual,10930.0,0.0,0.0,18.82,10,C,1.0,167.56,5000,3.0,1.0,MORTGAGE,36,5.0,0.0,credit_card,2017,0,welder
45000.0,Individual,2437.0,0.0,0.0,17.09,10,A,0.0,308.64,10000,2.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,teacher
50000.0,Individual,3481.0,0.0,0.0,20.19,5,E,2.0,312.21,11200,2.0,0.0,RENT,60,0.0,0.0,credit_card,2016,1,manager
121000.0,Individual,7925.0,0.0,0.0,8.57,5,A,0.0,714.29,23000,2.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,manager
95000.0,Individual,7919.0,0.0,0.0,33.18,1,A,2.0,496.6,16000,3.0,0.0,RENT,36,4.0,0.0,credit_card,2018,0,manager
31465.0,Individual,6939.0,0.0,0.0,32.15,10,C,0.0,153.08,4500,6.0,0.0,MORTGAGE,36,1.0,0.0,medical,2016,1,supervisor
100000.0,Individual,4597.0,0.0,0.0,20.4,10,D,3.0,297.31,8000,2.0,1.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2017,0,manager
134407.0,Individual,13843.0,0.0,0.0,9.05,4,A,3.0,399.72,20000,2.0,0.0,RENT,60,2.0,0.0,debt_consolidation,2016,0,manager
65000.0,Individual,1662.0,0.0,0.0,4.62,10,B,0.0,196.15,6000,3.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2018,0,technician
95000.0,Individual,17350.0,0.0,0.0,22.45,6,C,1.0,711.34,30000,4.0,0.0,OWN,60,2.0,0.0,debt_consolidation,2016,1,driver
52000.0,Individual,2059.0,0.0,1.0,5.61,10,B,4.0,326.21,10000,2.0,0.0,MORTGAGE,36,3.0,1.0,debt_consolidation,2016,0,manager
39000.0,Individual,14183.0,0.0,0.0,31.08,10,F,3.0,454.37,16300,3.0,1.0,MORTGAGE,60,2.0,0.0,debt_consolidation,2016,1,manager
60000.0,Individual,31158.0,0.0,0.0,19.54,5,B,4.0,260.32,12000,2.0,0.0,MORTGAGE,60,3.0,0.0,debt_consolidation,2018,0,pastor
59743.0,Individual,13773.0,0.0,0.0,1.99,4,B,0.0,537.68,26275,1.0,0.0,MORTGAGE,60,2.0,0.0,debt_consolidation,2016,1,analyst
80000.0,Individual,1388.0,0.0,0.0,11.19,3,A,1.0,304.54,10000,4.0,0.0,RENT,36,0.0,0.0,other,2018,0,server
92500.0,Individual,4007.0,0.0,0.0,19.34,4,C,2.0,434.8,19200,5.0,0.0,RENT,60,0.0,0.0,credit_card,2016,0,manager
