max_severity,ave_severity,sentence_time,sentence_served,repeat_offender,substance_use,support,education,reoffend
1,1,12.43014675,7.140481404,0,0,1,1,1
1,1,37.7923717,24.63581674,1,0,1,1,1
2,1.25,26.77436886,21.10266001,0,0,1,2,0
2,1.166666667,61.02205271,57.37126525,0,0,1,3,1
2,1.333333333,45.42534606,43.7613775,0,0,1,2,1
2,1.25,88.23547686,42.42494399,0,0,1,1,0
2,1.333333333,145.7241178,88.94849543,0,0,1,3,0
1,1,14.90729546,1.835448217,1,1,0,1,0
1,1,29.9600757,23.39284907,0,0,1,1,0
2,1.25,100.8238715,63.11687314,1,0,1,1,1
1,1,48.46334177,52.16258183,0,0,1,1,0
1,1,22.30572964,10.31321812,1,0,1,4,0
1,1,23.80322321,1.906060093,0,0,1,2,1
1,1,40.19494233,6.739277253,0,0,1,2,0
1,1,5.038081558,2.911042359,0,1,1,2,1
1,1,18.14197121,2.488562862,1,0,1,3,0
2,1.666666667,29.62655793,4.821364435,1,1,0,3,0
1,1,42.41378658,33.60864573,0,0,1,4,1
2,1.75,46.52907267,2.473979154,0,0,1,1,0
1,1,6.073017313,3.178970192,0,0,0,1,1
4,1.6,224.7026687,80.02524693,1,0,1,3,0
1,1,27.67720987,8.288663286,1,0,1,3,0
1,1,11.99354157,8.325130802,0,0,1,2,1
1,1,12.67136047,11.54200982,0,0,0,3,1
1,1,58.33893574,21.25480299,1,0,1,2,0
1,1,7.653522561,2.346549579,0,0,0,1,0
2,1.5,68.99456745,25.68594848,0,1,1,1,0
2,1.25,72.98888292,6.228488148,0,0,0,1,0
1,1,33.88857522,23.24796731,1,0,0,1,0
1,1,17.901886,7.91742597,0,0,1,1,0
2,1.5,103.9397002,28.96338652,0,0,0,1,0
1,1,13.30071855,4.918037804,0,1,1,3,1
1,1,32.5362216,3.66676916,0,1,1,2,1
2,1.5,38.63310251,13.78413556,0,0,1,1,1
1,1,39.23046365,36.94850555,1,0,1,1,0
1,1,11.8498368,1.773288127,1,1,0,1,0
3,1.666666667,104.6373823,8.475919424,1,1,1,2,0
1,1,6.389423535,3.356264129,0,0,0,1,0
1,1,52.74852349,42.76071363,1,0,1,1,1
1,1,29.08481216,9.773859519,0,1,1,2,0
1,1,10.17933089,5.694711158,0,0,1,1,1
2,1.5,41.1419596,28.86712288,0,1,0,4,1
1,1,12.75496177,10.05975238,0,0,1,1,1
1,1,19.80379665,7.336111265,0,0,1,2,0
3,1.666666667,64.91023679,14.87106224,0,0,0,1,0
2,1.333333333,51.98307424,42.63104529,0,1,1,2,1
1,1,29.3932897,18.0651579,0,0,0,3,1
1,1,33.9481153,12.90399525,0,0,0,1,0
1,1,8.704488633,8.466264701,1,1,1,2,0
1,1,28.65088611,26.11479676,0,1,0,1,0
2,1.333333333,46.59252293,49.02561946,0,1,1,1,1
1,1,36.59212049,38.55004395,0,1,0,3,1
4,2,179.6746293,59.88934142,0,0,1,1,0
2,1.333333333,29.30740542,11.30798596,0,0,0,2,0
1,1,6.84042616,1.669920426,1,0,1,1,1
2,2,19.76285187,5.3131973,1,1,1,4,1
2,2,19.08950976,5.038109875,0,1,1,1,1
2,1.285714286,95.89102971,95.70405712,0,0,1,3,1
1,1,34.87808656,1.810319125,0,0,0,1,0
1,1,39.96601289,2.984107923,0,0,1,1,0
1,1,20.74825214,13.98311197,0,1,1,1,0
2,1.333333333,143.3700989,79.56655498,0,0,1,2,0
1,1,7.450627084,2.183729558,1,0,1,1,1
2,2,23.47424,5.568393155,0,1,0,1,1
1,1,11.85533974,1.287107376,0,1,1,3,1
1,1,7.266939288,0.429921333,0,0,1,3,0
1,1,7.334695285,1.020971215,0,0,1,1,1
1,1,26.97203209,27.73801659,0,0,1,1,1
2,1.25,48.05200163,20.13210139,0,0,1,1,0
3,2,75.9723547,5.880723501,1,1,1,1,0
1,1,23.94903044,7.054571496,0,0,1,1,1
2,1.333333333,89.78958035,8.882930247,0,0,1,1,0
1,1,8.306987528,6.666123318,0,0,0,1,1
2,1.333333333,56.399003,56.4946056,0,1,0,1,1
2,1.333333333,77.26876835,81.11630299,0,1,1,3,1
1,1,3.990175684,3.435145046,0,0,1,1,1
3,1.666666667,66.98118593,37.17982416,1,1,1,2,1
1,1,22.83715679,6.754412131,0,0,0,2,1
1,1,15.18965186,10.65267649,0,0,1,2,0
1,1,15.1773569,8.09483206,1,1,1,4,0
1,1,11.8893507,1.025897778,0,0,1,3,0
1,1,7.383789955,7.471437043,0,1,1,1,1
2,1.666666667,76.58860649,19.5995333,1,0,0,1,0
1,1,21.21040098,22.30401695,0,0,1,2,1
1,1,75.68152036,71.73732963,0,0,0,4,1
1,1,23.26013505,16.63509491,1,0,1,2,1
2,1.166666667,118.660193,60.58422777,1,0,1,4,0
2,1.25,50.30683696,12.24096057,0,0,0,2,0
2,1.333333333,74.70267837,50.2007887,0,0,1,2,0
1,1,7.488024777,4.583257232,0,1,1,1,1
2,1.25,76.13851678,51.94388855,1,1,1,2,1
3,1.5,209.7545932,124.4332327,0,0,0,2,0
1,1,17.76585174,10.88616845,0,1,0,1,1
1,1,11.57495178,1.091965265,0,0,0,3,0
1,1,22.73030596,1.804856326,0,0,0,2,0
1,1,5.294085155,1.975031143,0,0,1,1,0
1,1,11.0337791,9.145272284,0,0,0,3,0
2,1.166666667,110.5118802,24.76471308,0,0,1,2,0
2,1.333333333,68.17987649,44.67971879,0,1,1,2,0
1,1,23.16660627,24.22643392,0,0,0,4,1
1,1,7.69014175,5.222887389,0,0,1,1,0
2,1.2,50.31196634,41.27062308,1,1,1,1,1
2,1.25,87.23743868,35.22371849,1,0,0,2,0
1,1,11.53219019,11.71128472,1,1,1,1,1
2,2,43.79068112,26.06244172,1,1,1,2,1
2,1.333333333,76.52362988,37.78140996,0,1,1,1,0
1,1,11.16749283,10.38050619,1,1,1,1,1
2,1.25,32.14573018,11.46017559,1,1,0,2,1
2,1.333333333,45.56072548,32.56422658,0,0,1,2,0
1,1,21.59519125,7.666426478,1,0,1,4,0
1,1,12.24185363,7.493086034,0,0,0,1,1
1,1,38.47962581,35.94197647,1,1,1,2,0
1,1,17.16602843,6.664997296,0,0,1,1,0
1,1,12.12358792,11.04790628,1,0,1,3,1
3,1.5,75.89986274,7.269357285,0,0,0,1,0
3,1.5,98.87656885,56.2600427,1,0,1,1,0
1,1,3.901365527,0.8770401,0,0,0,1,1
2,1.25,72.93004994,6.01475131,1,1,1,1,0
4,1.75,163.6365134,32.05671253,0,1,1,2,0
1,1,3.05423244,0.756320486,0,0,1,2,1
1,1,13.12355882,9.946244455,0,0,0,2,0
1,1,6.417894968,1.645936006,0,0,0,1,1
2,1.5,42.29847016,28.68058118,0,0,0,4,0
1,1,7.772290882,2.083302418,0,1,1,1,1
1,1,20.58905556,22.38927275,0,0,1,3,1
1,1,40.47163918,29.23240717,1,0,0,1,1
1,1,24.2331343,10.89551355,0,0,1,3,1
1,1,17.7030177,6.359064494,0,0,0,1,0
1,1,19.5746162,17.67660837,0,0,1,1,0
1,1,4.622940452,2.703095192,0,1,0,2,1
1,1,31.994066,15.8772981,1,0,1,2,0
2,1.333333333,86.03064003,33.88267237,1,1,1,4,0
2,1.666666667,51.12916187,21.28559273,0,1,1,2,0
4,1.714285714,358.2528937,207.5227573,1,1,1,1,0
3,1.5,236.2671961,166.9457683,1,0,1,4,0
2,2,13.78636523,6.804901148,0,0,0,1,0
3,1.285714286,105.0504038,10.2292793,1,1,1,1,0
2,1.166666667,66.80565152,19.14382306,1,0,0,1,0
1,1,24.63949181,19.48906974,1,1,1,2,1
3,2,75.91952521,10.04909454,0,0,1,2,0
1,1,33.05280841,13.84149236,0,1,0,2,1
1,1,17.55516247,17.54827748,0,0,0,1,1
1,1,9.075821517,2.909743913,0,0,1,2,1
1,1,12.08289897,1.718695819,1,0,0,2,1
4,2.25,194.8441105,29.71010167,1,0,1,2,0
1,1,23.82453037,10.89491335,1,0,1,3,1
1,1,11.87914644,2.297003673,0,0,1,1,1
1,1,13.10510888,5.535760603,0,0,1,1,1
2,1.4,73.68522937,6.04865966,0,0,1,1,0
2,1.2,68.31910086,49.08424948,0,0,1,1,0
2,1.2,87.97950792,92.93325835,0,0,0,4,1
1,1,26.9930917,28.9452257,1,0,0,4,1
3,1.5,132.1751528,7.329709611,1,0,1,3,0
2,1.142857143,52.89124303,38.19681399,0,1,1,1,1
1,1,6.177897834,6.453310981,0,1,0,1,1
2,1.25,42.62671642,38.17143662,0,0,1,3,1
1,1,9.062530458,2.700287562,0,0,1,1,0
1,1,47.14261649,9.901178956,0,1,1,2,0
1,1,13.29909496,4.172614971,0,0,1,1,1
2,1.5,54.78963696,30.3981447,1,0,1,1,1
1,1,20.53452186,1.410318213,0,1,1,1,1
3,1.666666667,77.61527662,8.703685396,1,0,1,2,0
1,1,12.50733389,6.458353755,0,1,1,1,0
3,1.75,98.35577925,28.15468487,1,1,1,2,0
4,1.5,204.7419611,18.0164141,1,1,0,2,0
1,1,18.16891332,10.75453609,0,0,0,1,0
3,1.5,134.385633,34.2971267,1,0,1,1,0
1,1,25.84911884,22.18293481,0,1,1,2,0
2,1.428571429,145.5933458,110.290435,0,1,1,2,0
4,1.8,200.3030558,94.71962841,1,1,1,3,0
2,1.5,44.54102261,41.02471041,0,0,1,1,1
1,1,23.58596817,14.61457312,0,0,0,1,0
2,1.75,89.30167775,48.57033883,0,0,0,1,0
3,2,26.6180115,8.278608448,1,1,1,1,1
2,1.4,86.8571227,66.17480897,0,1,1,2,1
2,1.166666667,79.69859957,52.21309481,0,0,1,2,0
2,1.2,75.02568783,69.88571942,0,0,1,2,0
2,1.5,98.43163869,89.34700903,0,0,0,4,1
1,1,6.739407334,6.166689511,0,0,0,2,1
2,1.2,91.77736953,13.43261006,0,1,0,2,0
2,1.5,41.22691727,2.423971653,0,0,0,2,0
1,1,16.76371763,11.96980856,1,1,1,1,1
2,1.666666667,58.29780477,47.30780465,0,0,0,1,1
2,1.333333333,28.45626133,14.14791703,0,0,1,1,1
1,1,30.60452641,15.21916554,0,0,0,2,1
1,1,10.04841194,3.39146954,0,0,0,1,0
2,1.6,88.65930931,34.38534628,0,1,1,1,0
1,1,31.82107788,6.570791223,0,0,0,1,0
1,1,5.650184346,0.40840107,0,1,1,3,1
2,1.2,98.2874088,22.98379206,0,0,0,3,0
1,1,6.086386015,5.846691272,1,0,1,1,1
1,1,47.14949043,4.675477512,0,1,1,1,0
1,1,11.69822874,11.79671427,1,0,1,2,1
3,1.833333333,232.2540229,132.2955327,0,1,1,2,0
1,1,37.98779463,3.591162913,1,0,0,1,0
3,3,23.68368225,2.284167796,0,1,0,1,1
3,1.8,46.76559462,18.56774989,0,0,1,1,1
1,1,9.399442261,3.73906886,1,1,1,4,1
1,1,11.74135529,6.874698154,1,0,1,1,1
1,1,4.837150257,5.07801577,0,0,0,1,1
1,1,8.105110203,6.30916178,0,0,0,4,1
2,1.333333333,57.90899007,4.426759335,1,1,0,1,0
1,1,16.01893052,6.136588272,0,0,1,2,1
2,1.4,82.18050496,13.5506539,0,0,0,1,0
1,1,10.80976399,6.014849551,0,1,1,2,1
2,1.2,56.98040104,35.51594238,0,1,0,2,0
1,1,7.723166174,4.882901018,0,0,1,1,0
2,1.4,119.9256011,117.9814695,0,0,0,1,1
1,1,13.47312189,2.300736557,0,0,1,2,1
1,1,6.261466748,0.488137493,0,0,1,1,1
2,1.333333333,45.92136092,24.47309353,0,1,1,3,1
2,1.5,97.34673335,57.19524786,0,0,0,2,0
4,2.5,204.9087549,64.83613388,0,0,1,1,0
1,1,25.71362341,10.03934751,0,0,1,3,1
1,1,9.747419102,6.372118425,1,0,1,2,1
1,1,57.33712471,27.82476926,0,1,1,2,0
2,1.125,199.5497732,55.13971951,0,0,1,1,0
1,1,4.481415607,2.875922777,0,0,1,1,1
1,1,13.9274983,3.582129349,0,0,0,2,1
1,1,23.55608979,9.249974965,0,0,1,1,1
2,1.333333333,68.43602559,7.628671236,0,0,1,1,0
1,1,6.545919655,4.299489669,0,1,1,2,1
3,1.75,106.0187617,19.67294284,1,1,0,1,0
2,1.333333333,67.57446716,21.90920649,0,0,1,1,0
2,1.5,39.91985729,10.54906284,0,0,1,1,0
2,1.666666667,21.72636115,14.20161159,1,1,1,1,1
1,1,10.61955092,2.771977358,0,0,0,4,0
2,1.5,50.45277621,26.48459357,0,0,1,1,0
2,1.5,26.64827668,7.575179209,0,1,0,1,1
2,1.25,96.5832084,29.14382031,1,1,1,1,0
3,3,10.6435869,10.75728257,0,1,0,1,1
2,2,45.42814021,38.45712874,0,0,1,2,1
2,1.5,36.9140167,21.12522733,1,0,1,1,0
1,1,11.79464286,0.598772096,1,0,1,1,1
3,1.8,173.7783722,13.43887851,0,0,0,1,0
1,1,30.12047748,14.26189519,0,1,0,3,1
2,1.285714286,69.05288078,25.37345462,0,1,0,1,0
2,1.4,109.9621311,16.83468099,0,1,1,2,0
2,1.4,100.5051612,53.67412562,0,0,1,2,0
2,1.142857143,81.32291439,42.17407405,1,1,0,1,0
3,1.6,127.9111888,69.59668707,1,0,1,1,0
2,1.5,43.0222359,34.86757019,0,0,0,3,1
2,1.5,44.73252318,8.437163272,0,1,1,2,0
2,1.5,14.85819071,9.415249671,0,1,1,1,1
1,1,3.774910849,3.650097517,1,0,1,1,1
3,1.6,160.1667202,8.383651012,1,0,1,1,0
1,1,11.24450876,3.640394876,0,0,1,1,1
2,1.25,89.66638592,17.11543213,0,0,1,2,0
2,1.666666667,46.9472466,6.185159851,0,0,1,1,0
1,1,18.03338308,15.55701571,0,0,1,3,1
2,1.5,18.0623577,10.23143709,0,0,1,1,1
2,2,7.377137527,1.602604723,1,1,1,1,1
1,1,8.371591851,1.236889774,0,0,1,1,1
1,1,17.83128452,7.73371026,0,0,1,1,1
2,1.333333333,72.05643411,24.34214326,1,0,0,1,0
1,1,10.69233143,3.101755742,1,0,0,1,1
3,1.833333333,113.2920683,29.5241501,1,1,1,1,0
3,1.75,135.8361388,99.34336144,1,1,0,1,1
1,1,10.75021937,7.06413325,0,1,1,2,1
3,1.4,156.0285761,41.9940758,0,1,1,3,0
1,1,10.46454566,1.098489887,1,0,0,1,1
2,1.333333333,100.2435521,65.01898369,0,0,1,3,0
1,1,10.61756146,10.05254838,0,0,1,1,1
4,2,203.5667288,16.46630708,1,0,0,1,0
1,1,25.65080245,16.77133874,1,0,1,1,0
1,1,3.811279369,0.602743521,0,1,1,1,1
1,1,47.00098242,13.54265546,0,1,1,1,0
2,1.333333333,46.57416929,37.47528662,0,1,1,1,1
1,1,34.91154558,30.81829598,0,0,1,1,1
2,1.5,25.4493443,23.31131603,0,1,1,1,1
1,1,10.66707069,6.728569485,0,1,1,1,1
1,1,9.115730534,6.376418436,0,0,0,3,1
1,1,16.1732167,11.93217035,1,0,1,2,1
2,1.333333333,72.49722986,25.47806251,0,0,1,2,0
1,1,22.25742927,21.83479191,0,1,1,1,1
1,1,10.31685281,5.100114373,0,1,1,1,0
1,1,31.38395031,4.713069499,0,0,0,3,0
2,1.333333333,28.28824881,10.20414616,0,0,1,1,0
2,1.666666667,44.87663289,27.01875773,0,0,1,2,1
2,1.666666667,24.74774699,2.728737245,0,1,0,3,1
3,1.4,79.96086438,66.84146159,0,1,1,1,1
1,1,30.58318878,20.37406076,0,0,1,1,0
1,1,27.33773002,4.699328262,0,1,1,4,0
3,1.5,227.3566378,23.98668406,1,0,1,3,0
2,1.5,93.31857621,28.02598705,1,1,0,2,0
1,1,7.91087343,7.927974339,0,0,1,1,1
2,1.2,52.7674659,40.98363943,0,0,0,2,1
1,1,13.71148142,2.854560223,0,0,1,1,0
1,1,8.358213832,3.253900328,0,0,0,1,1
2,1.5,33.46543785,16.61262848,0,0,1,1,1
1,1,34.27558013,23.08925084,0,0,1,2,0
2,1.5,42.54517372,3.157608674,1,0,1,3,1
4,1.833333333,301.8220718,112.3307779,1,0,1,1,0
1,1,4.936134777,5.126109321,0,1,1,4,1
1,1,5.723783953,5.355843246,0,1,1,2,1
1,1,15.04661309,8.853651436,1,0,1,1,1
2,1.5,34.30180033,15.42524952,0,0,1,2,0
1,1,38.58517569,41.35022327,0,1,1,1,1
1,1,24.47030087,11.60455146,0,0,1,1,1
2,1.333333333,68.48097958,25.70085512,1,0,0,1,0
3,1.6,194.0964381,46.13368567,1,1,1,1,0
1,1,47.83030807,11.78792062,1,0,1,1,0
1,1,62.80615008,59.43085875,0,1,1,1,0
2,1.4,93.73657549,36.91145294,1,0,1,1,0
2,1.125,123.0601631,56.28668894,0,1,1,1,0
1,1,7.951289562,1.048040915,0,0,1,4,0
1,1,24.12264044,18.9790694,0,1,1,3,1
1,1,9.487634789,6.433545308,0,0,1,4,0
1,1,22.39996891,3.372139451,1,0,1,2,1
3,3,34.73603823,23.74179948,0,1,0,2,1
1,1,5.091711674,5.429347872,0,0,0,4,1
1,1,21.06959826,7.637698704,0,1,0,1,1
1,1,4.048712716,4.129428814,1,0,1,4,1
1,1,10.25245345,6.466056921,0,0,0,1,1
4,2.333333333,129.5828497,47.58381316,0,1,0,1,0
1,1,37.53131273,38.35926086,0,0,1,1,0
1,1,7.617617465,7.916530995,0,1,0,1,0
1,1,10.77224905,8.731111118,0,0,1,1,1
2,1.333333333,26.06622041,18.49009283,0,0,1,1,1
1,1,5.746991504,6.31042616,0,0,0,3,1
2,2,17.52289827,5.904888541,0,1,1,1,1
1,1,10.04342827,3.08795537,1,1,1,3,0
1,1,10.36301594,1.897523536,0,0,0,4,1
2,1.5,37.78487574,17.00235854,0,0,0,1,0
4,2,204.4708956,36.20238751,1,1,0,1,0
1,1,23.39749848,2.376197307,0,1,1,2,0
1,1,38.26853331,13.89381536,0,1,1,1,1
2,1.333333333,46.27888573,33.01361773,0,0,1,4,1
2,2,20.65809703,19.25863141,0,1,1,1,1
1,1,28.51473699,30.39655031,0,0,1,2,1
2,1.6,121.7925237,36.07118564,0,0,1,3,0
1,1,10.40005373,1.220679613,1,1,0,1,0
2,1.2,108.1897984,67.75405981,0,1,1,2,0
1,1,22.83052437,2.944507487,0,1,1,1,0
1,1,12.69091393,13.03771842,0,0,1,1,1
1,1,3.758309121,0.863904436,0,0,1,3,1
1,1,32.04983647,13.89619983,0,0,1,1,0
4,2.75,116.8513044,19.72266124,0,1,0,2,0
1,1,32.29833824,28.41241953,0,0,1,2,1
1,1,10.92418445,5.299048363,0,1,0,1,1
1,1,11.35080831,2.783741116,0,1,1,2,1
1,1,3.148730161,1.931996154,1,1,1,2,1
1,1,15.1810089,6.306131223,1,0,0,1,0
1,1,44.11922139,42.05517905,0,0,1,2,1
1,1,8.917112035,6.240969953,0,0,0,4,1
1,1,13.00345806,2.621869767,0,1,1,3,1
1,1,20.9094676,6.316568487,1,1,1,1,0
2,2,6.249816217,6.15473237,0,0,1,1,1
2,1.2,37.51921405,13.8950298,1,0,0,1,1
1,1,9.366195575,6.03458938,0,0,1,1,1
2,2,29.31858592,31.50074752,0,1,0,1,0
2,1.666666667,50.00327576,17.11139328,0,1,1,1,0
1,1,48.88381951,16.41759418,0,0,1,1,0
1,1,5.980638737,1.101585228,0,0,1,1,1
1,1,18.81077079,0.941487322,0,0,1,1,0
1,1,26.74899005,28.56116265,0,0,1,1,1
1,1,24.32372865,4.945577658,0,0,0,4,0
3,2,111.95175,26.62244752,0,0,1,1,0
2,1.166666667,131.2657613,24.82184257,1,0,0,1,0
1,1,50.47856866,53.85574311,1,1,0,1,1
2,1.333333333,77.6657791,57.94238929,0,0,1,4,1
2,1.333333333,71.08379779,28.68102359,1,1,1,2,0
1,1,11.8353532,4.592885191,0,0,1,1,1
1,1,20.79947144,18.48819187,0,0,0,4,1
1,1,9.514930283,9.783892426,1,0,1,1,1
1,1,35.14745447,29.72073817,1,0,1,4,0
2,1.25,69.72788791,14.11737278,0,0,1,3,0
3,1.6,130.4768564,30.51789031,0,1,1,3,0
2,1.6,129.7120724,90.95163727,0,0,1,3,0
2,1.333333333,67.54819949,41.57592646,0,0,1,3,0
1,1,11.62266356,3.984460559,1,0,1,1,1
1,1,23.58504803,9.629672008,0,0,0,2,0
4,2.333333333,135.2280246,29.53482571,1,0,1,4,0
1,1,14.73915993,9.849395636,0,0,0,2,1
1,1,10.98212499,0.625785097,0,1,0,2,0
3,2.333333333,116.5782276,27.48577099,0,0,1,3,0
2,1.333333333,64.14927735,39.08253686,0,0,1,1,1
2,2,22.7697537,16.43882417,0,1,1,3,1
2,2,25.67347329,25.76940481,0,0,1,2,1
2,1.5,47.04629481,20.38737913,0,0,0,1,0
2,1.333333333,62.83934782,47.39482388,0,0,1,2,1
1,1,4.629500747,0.93090291,1,1,1,1,1
2,1.5,36.81612535,26.32997433,0,1,1,1,1
3,1.5,154.733977,97.36043754,0,1,1,3,0
2,1.2,58.34315804,4.009557863,0,1,1,1,0
2,1.25,104.6814684,96.68202718,0,1,1,2,1
2,1.25,101.5297637,73.05564583,0,1,1,1,0
4,1.833333333,245.1333432,110.6317796,1,1,0,2,0
1,1,9.764256988,10.01196906,0,1,1,1,1
1,1,4.181601328,3.651673974,0,1,1,1,1
1,1,24.68421814,20.60941461,1,0,0,4,1
1,1,17.40772707,11.37972512,0,0,1,3,1
1,1,5.931590691,2.249004333,0,0,0,1,1
2,1.666666667,37.98642323,26.8290656,1,1,0,1,0
1,1,9.881314156,10.40470178,0,0,0,2,1
2,1.25,98.53510461,41.19719891,0,0,0,2,0
1,1,7.543174426,4.884857731,0,1,0,1,0
1,1,12.15266069,4.269660476,1,0,1,1,0
2,1.2,113.5542627,8.791542938,0,0,1,4,0
3,2,37.3415475,31.37044396,1,0,1,3,1
2,1.5,87.18346744,36.4695098,1,0,1,2,0
1,1,16.27789065,10.38111463,1,1,1,2,1
1,1,16.52082034,15.56411439,0,1,0,1,1
2,1.375,131.3579689,65.53512948,0,0,1,1,0
1,1,17.22850222,5.880728073,1,1,1,2,1
1,1,77.89615008,32.21750283,0,1,0,2,0
1,1,10.35709292,10.33756117,1,0,1,1,1
2,1.25,75.86559526,38.00546489,0,0,0,3,0
1,1,5.787564081,5.190180671,0,0,0,1,1
1,1,12.16985403,9.51085248,0,0,1,4,0
2,1.333333333,132.9578548,40.75168807,1,0,1,1,0
2,2,19.11064716,13.16449607,0,1,1,1,1
1,1,30.47087992,27.31038588,0,0,1,1,1
1,1,8.641073676,2.16690024,0,0,1,2,1
1,1,51.8492517,24.39310431,1,1,1,1,0
1,1,34.40098465,32.14572999,1,0,0,1,1
2,1.5,49.22855119,30.92321031,1,1,1,1,1
2,1.333333333,147.4882279,82.9304703,0,0,1,2,0
2,1.5,39.90841553,13.88116904,0,0,0,1,1
2,1.166666667,63.9397724,7.033098402,0,1,0,1,0
1,1,3.562819259,3.180744926,0,0,1,2,1
1,1,42.478913,6.416275907,0,0,1,1,0
1,1,12.26427454,6.746357036,0,1,1,1,1
1,1,12.63478647,6.196068145,1,0,1,4,1
1,1,8.009975993,5.472773058,0,1,1,3,0
1,1,17.53221442,3.873533544,0,0,1,2,1
1,1,24.18793547,6.091550554,0,0,0,1,1
1,1,19.22781511,4.917042963,0,0,1,1,0
1,1,6.048571435,2.346056978,0,0,1,1,1
1,1,37.55956877,2.921400711,0,0,1,1,0
2,1.333333333,69.69190902,62.2273219,1,0,1,4,1
1,1,12.66136487,7.615946626,1,0,1,1,0
1,1,9.260747471,4.829250182,1,1,1,1,1
2,1.5,35.2001913,4.19897219,1,0,1,3,0
1,1,13.09659221,11.93961028,0,1,1,3,1
1,1,7.924993826,4.840990512,0,0,1,1,0
1,1,6.35414757,2.753092824,0,0,0,2,1
1,1,12.96228112,13.90403907,0,0,0,4,1
1,1,6.078882306,2.352773419,0,0,1,4,1
1,1,14.69321817,14.19091416,0,1,1,2,0
1,1,20.66313107,16.39802113,1,1,1,1,1
1,1,6.982410124,2.647891059,1,1,1,1,1
2,1.25,44.53437512,3.479366425,0,1,0,2,0
1,1,18.97028001,2.710115648,0,0,0,1,0
5,2.5,234.8700117,15.47465897,1,1,1,4,0
1,1,21.62788846,10.19089704,0,1,1,1,0
2,1.25,69.67058898,17.17582518,1,0,1,1,0
1,1,37.30576804,14.12891725,0,0,1,4,0
2,1.111111111,83.68380219,20.00324217,0,1,1,3,0
4,2.333333333,134.3668963,45.62753203,1,0,1,1,0
1,1,7.020658563,1.411320415,0,0,1,4,1
2,1.4,56.1180323,12.6993739,1,1,1,2,0
2,1.666666667,41.09807404,38.74785249,0,1,1,2,1
1,1,11.32254842,5.969123131,1,0,1,1,1
2,1.25,49.31599884,23.8072834,1,0,1,3,1
1,1,19.56084195,6.018212342,0,0,1,1,1
1,1,19.86590121,3.621888205,1,1,0,2,1
2,1.333333333,75.73104527,28.58108218,1,0,1,2,0
1,1,4.538210287,2.385528251,0,1,1,2,1
1,1,20.84158685,12.67474673,1,1,1,4,1
1,1,17.94530812,5.450565687,0,1,1,1,0
1,1,16.18686711,8.863287403,0,1,1,1,1
1,1,12.4895972,3.436972428,1,0,1,1,1
1,1,12.78658295,2.15952515,1,0,1,1,1
2,1.5,62.39728061,19.40108134,0,0,1,2,0
2,1.5,50.75208692,12.17322803,1,0,0,2,1
2,1.75,85.72441087,40.92413211,1,1,0,1,0
2,1.5,45.33832207,16.99689336,0,0,0,1,0
1,1,22.88022888,14.51286525,1,0,0,2,0
2,1.333333333,48.50286859,37.15075456,0,1,1,2,1
1,1,5.938262104,5.274606891,0,0,1,2,1
1,1,6.24869219,1.62891859,0,0,0,2,1
1,1,9.018504628,0.773312457,1,0,0,4,1
1,1,14.6842906,5.811955886,1,1,1,3,1
1,1,26.19653323,22.39429911,0,0,1,3,1
2,1.5,50.16532905,19.92465571,0,0,1,1,0
2,1.5,50.17829821,49.4670485,0,0,1,1,1
2,1.5,45.57744207,25.37756841,0,0,1,1,1
3,1.666666667,117.4035525,17.88083569,0,0,1,2,0
3,3,15.09279601,6.007967808,0,0,1,2,1
1,1,10.88537784,3.238686845,1,1,1,3,0
2,1.4,95.72946965,54.38084076,1,1,1,1,0
1,1,7.519827578,2.001038011,0,0,1,1,1
2,1.333333333,42.41409151,14.18887442,0,0,1,2,0
1,1,10.56661047,4.535164301,0,1,0,1,0
2,1.333333333,20.60173818,6.091866076,0,0,1,1,0
1,1,19.74684589,1.154770271,0,0,0,2,0
1,1,6.329009031,5.061301396,0,0,1,3,1
2,2,77.99199518,11.27271276,0,1,1,1,0
3,1.5,86.30735724,46.48034342,1,0,0,1,1
1,1,15.26131117,5.317279191,0,1,0,1,1
1,1,30.86807464,9.846630868,0,0,1,4,1
2,1.5,31.84889292,11.24069018,0,0,0,1,1
1,1,10.01592141,6.47355875,1,0,1,1,1
1,1,11.20851761,5.491073325,0,0,0,1,0
1,1,25.75957021,1.900070547,0,0,1,4,0
2,1.25,95.68153523,73.27552427,0,1,1,2,1
3,1.428571429,187.2769963,131.7229302,1,1,1,3,0
1,1,3.580303313,3.060957907,1,1,0,2,1
1,1,11.9798909,5.710200699,1,0,0,1,0
1,1,8.206930608,7.760530935,1,0,1,1,1
1,1,25.92077283,6.507361814,1,1,1,2,0
2,1.333333333,75.25181934,42.91521744,0,0,1,4,0
1,1,32.84995621,10.16198013,0,0,1,1,1
1,1,6.652973881,4.476540294,0,1,0,2,0
1,1,10.54775299,1.479274144,0,0,1,2,0
2,1.25,206.9362368,53.48508646,0,0,0,1,0
1,1,18.31237943,1.801051599,0,1,1,2,0
1,1,12.47648088,1.681827558,0,0,1,1,1
2,1.25,65.77448005,29.27176435,1,1,0,1,0
1,1,7.873106948,7.161951432,0,0,1,1,0
1,1,12.76624279,3.86312516,0,1,1,1,1
1,1,5.159895557,0.371708348,0,1,1,2,1
2,1.333333333,70.78660913,45.90562603,0,0,1,2,1
1,1,19.41958077,6.614189624,1,0,1,3,0
