ID,TEXT,SENTIMENT
41776865,Thank you,POSITIVE
41778638,The car is ready,POSITIVE
41784285,Thank you,POSITIVE
41786112,Ok thanks for letting me know I will talk with Josh to see if he can do something since I it's certified pre owned and I just bought it a few months back,POSITIVE
41752297,"Hi I received a call from the collision center that the car was repaired,  but I want to make sure that the engine valve that was backorder came in and was replaced as well before I come in to get the car. Thank you.",POSITIVE
41786171,Thanks,POSITIVE
41771925,Looks good! Thank you so much!,POSITIVE
41756881,Thank you,POSITIVE
41774973,Ok thanks!,POSITIVE
41810215,TY so much for the update,POSITIVE
41803542,"Thank you, Cheryl.  I truly appreciate your help.  Btittani was no help at all and was very curt. 

My family also   have a Cube and Rogue and we have always used Hubler for our maintenance so was so disappointed when we were treated so poorly.

We even went to a car lot and drove a used versa thinking we were wrong with our feelings about my car not repaired, but that versa drove like we hoped my car would drive after spending that much money.

Again thank you for your help and hope we can get this resolved.

",POSITIVE
41798288,Ima give a 10 thank you,POSITIVE
41783510,Sounds great. I'll head over to the shop,POSITIVE
41803758,Thank you,POSITIVE
41765370,"Hi-  

Yes, please replace wiper blades on tundra. Thx.

My plan is to drop my rav4 off tomorrow am 3/7 @ 10a for fuel pump recall and pickup tundra. 

Does this work for your shop?",POSITIVE
41803082,Everything looks good!,POSITIVE
41785198,"Great, thanks! Sorry I missed your call. I'll be there shortly. 5",POSITIVE
41744718,thanks tim,POSITIVE
41773263,Thank you,POSITIVE
41790851,Sorry bout that. It's done,POSITIVE
41780405,"Hi Jon! Wow, that was fast!!! 
About how long does the Accord need to be there to successfully get the job done?",POSITIVE
41807489,Perfect!,POSITIVE
41787448,Thank you,POSITIVE
41760042,Thank you,POSITIVE
41779228,Thanks Mo. very helpful!!!,POSITIVE
41781696,"Hi Jon. Yes, it came through. I just approved the extra work. Thank you.",POSITIVE
41801319,Liked “We are grateful for the 10! Please look out for an…”,POSITIVE
41805554,Thank you for your help Christopher.,POSITIVE
41759258,Looks great! Thanks for the video!!,POSITIVE
41759104,Ok! Battery it is!,POSITIVE
41750598,Thanks,POSITIVE
41744402,I can't seem to find the name of the warranty company on here but here's the picture of the warranty contract and receipt they gave me at the dealership,NEUTRAL
41805432,Ok thank you!!!,POSITIVE
41783295,I want my filter replaced,POSITIVE
41787788,Yes I'll be back to you shortly,POSITIVE
41815095,Not my first rodeo. I once fixed the broken points in my Datsun 510 with a Q-tip and drove it 2 miles into town to the parts store.,NEUTRAL
41814488,"Very innovative and user friendly service. Video is great! I have extra filters at home. So, I will decline it and other recommendations. Thank you Irvin!",POSITIVE
41818483,Hopefully nothing more than that!!,POSITIVE
41793928,Thank you.,POSITIVE
41813769,And we're heading out of town. Back this afternoon.,POSITIVE
41751188,"The headlamp should totally be under warranty. It's been fogging up since the last oil change I just didn't have a chance to have you guys see it and then my son had that little fender bender that cracked the grill. So if it's covered by warranty, we will authorize the replacement",POSITIVE
41782294,Sure that will work,POSITIVE
41766833,Great thanks! We will pick up today before your closing time 8pm.,POSITIVE
41751761,27 laurel st Leominster,POSITIVE
41797646,Everything else looks good,POSITIVE
41755562,Great,POSITIVE
41785599,I just did that and thank you so much,POSITIVE
41785616,Otherwise I'll get it Wednesday morning or Thursday,NEUTRAL
41782041,So it's not making the noise it made noise all weekend and this morning thank you,POSITIVE
41783156,Thank you,POSITIVE
41799676,"Wow awesome 
Thx",POSITIVE
41799917,"Thank you, I really appreciate it! I'll be there at 5 to pick it up today and then I'll let you know this week about the rest of the repairs, if that's ok.",POSITIVE
41779188,Perfect thanks,POSITIVE
41797610,"Very impressive. Thanks for showing. Please text this also to my husband he is the one there 
270-564-0586",POSITIVE
41772303,Wrapping up now!,POSITIVE
41798663,Great. Be there shortly,POSITIVE
41799079,Awesome! Is car wash done?,POSITIVE
41796150,Thank you,POSITIVE
41799814,"gary, found a premium plus at carmax with a few more miles for 38k is your price negotiable? curious",POSITIVE
41792285,Please don't forget me. Thank,POSITIVE
41805869,"Ok great, talk tomorrow!",POSITIVE
41808233,I'm telling you how you did it. Y'all did amazing job on the service on the vehicle and the customer service. Yours dealership is the best dealership that I've been to. You did amazing job. I would recommend your service.,POSITIVE
41798069,Great!,POSITIVE
41799433,"10
",POSITIVE
41817901,"Hi, that's great!
If I could arrange a pickup at 1pm from the same place I got dropped off that would be awesome.

Doable?",POSITIVE
41762000,I just said I'm taking it elsewhere. I will have a tow arranged shortly.,POSITIVE
41815473,Thank you. Have a great day,POSITIVE
41746734,Thank you,POSITIVE
41795707,10 plus,POSITIVE
41773429,Thank you! We'll be over in a bit.,POSITIVE
41795856,"All good, thank you!",POSITIVE
41773282,Wondering if I should come up and drive it to show you all:/,POSITIVE
41772894,"Perfect, thanks!",POSITIVE
41771774,Sounds good,POSITIVE
41816108,Thanks for sharing the video.,POSITIVE
41813847,No problem at all! Thank you!,POSITIVE
41817909,Can you hold on fixing the blind spot sensor please until we talk,NEUTRAL
41755314,Thanks for the video. Impressive. I definitely want to replace the filters. I will come back to get the other work done. Thanks,POSITIVE
41768771,Sure,POSITIVE
41813656,"That's fine with me! I can get around and that's what matters to me, I do work till about 3:30 most days if it's alright for me to hang onto it until after that?",POSITIVE
41786221,The car is excellent!  Thank you for all of your help!,POSITIVE
41762112,"is service/tool an excellent way of showing the customer exactly what is taking place during the maintenance process and check.

A job well done by the T",POSITIVE
41747738,I will have my husband reach out,POSITIVE
41803282,Thank you for doing such a great job putting a light bulb in my van. You all always treat me with the best of care. The video was amazing!!!!!  May God bless each of you and your families with love. Joy and peace,POSITIVE
41778512,Video looks good,POSITIVE
41807222,Can I bring my 2022 Highlander in today for service when I pick up the Tundra.  I have an extra driver available if this is ok,POSITIVE
41762253,Thanks!,POSITIVE
41771074,Let's do it,POSITIVE
41805960,Thank you.  That is insightful and helpful and pretty cool,POSITIVE
41784855,Good,POSITIVE
41781145,"Hey Kevin, just wondering on the status of the car.",POSITIVE
41781709,Thanks,POSITIVE
41755284,Good,POSITIVE
41749957,Yes please,POSITIVE
41805640,"I apologize for the delay, here’s my license. And thanks again for the accommodation.",POSITIVE
41794192,Yes. I can leave it over night,POSITIVE
41803107,"Great - thanks, Cassandra. I'll be there sometime after 9am tomorrow morning. Have a good night!",POSITIVE
41777673,Thank you!,POSITIVE
41802342,I understand and have nothing bad to say about Emile as she has only been great to work with!,POSITIVE
41789589,"Yes, please.",POSITIVE
41781705,Thank you,POSITIVE
41790676,"Hi Sergio, any news about my car? Will it be ready today? Thank you, Irina",POSITIVE
41743855,!,POSITIVE
41771061,Everything looks good. When can I pick up?,POSITIVE
41801540,"Hi Jesse, I think I just missed y'all closing at 5pm.  Will you be available in Tuesday morning ?  Thanks much :)",POSITIVE
41769375,"Hi Will, thanks very much. Yes, please do the wipers and inspection. Anything else you see let me know, I know you always take the best of care. Thanks.
Scott.",POSITIVE
41754752,Hey Jep - this is Mike Bates.  Does the dealership install clear film on front bumper and leading edge of the hood? I've installed this on other Lexus models I e owned and am interested in installing on my GX 460.,POSITIVE
41770004,Yes I understand it takes 4-6 weeks for repairs I don't care how long it takes to make the repair if I have a rental that is being paid for by Hyundai. When we talked you said it normally take around a week to be approved we are almost at two weeks.,POSITIVE
41790166,Great! When is the latest pickup?,POSITIVE
41818391,Can you please give me a call back before tech decides he needs to replace the catalytic converter system,NEUTRAL
41754202,Thank you,POSITIVE
41772302,ou have arranged.  I understand his liability and greatly appreciate him signing off so I could send the truck out please thank him for me.,POSITIVE
41792556,"Great, thanks so much! Please let the technicians know I truly appreciate their skills, talent and hard work.",POSITIVE
41774374,Thanks! Please keep me posted if you hear of another release date.,POSITIVE
41749224,Thanks for letting me know but can't do it today anyhow. Going to have to wait,POSITIVE
41753658,Good morning Alex: please advise if my vehicle is ready for pick up and please leave all of the old parts in the back of the truck - thank you for your expeditious support,POSITIVE
41808091,"Thanks Mike.  Good quality video.
Tor",POSITIVE
41771802,Hey John. What is mileage on car? Does the receipt I left you show an oil change?,POSITIVE
41804935,"Liked “DAVID, your vehicle is all serviced and ready for …”",POSITIVE
41808066,Hey Jarvis! Thanks for the video. I appreciate the mechanic's update and work. I'll get additional work done at another time! Thank you for handling my service!,POSITIVE
41772350,Great video! Thanks,POSITIVE
41776112,"Alright,  thank you!",POSITIVE
41790407,Very cool!,POSITIVE
41758972,Will do!,POSITIVE
41810851,Sounds good!  Thanks,POSITIVE
41811101,I loved seeing this video !  A great asset to your customers,POSITIVE
41775593,Thank you,POSITIVE
41791020,Gracias...,POSITIVE
41810718,Great! Much faster than expected. Thanks.,POSITIVE
41802690,Hey Taylor just checking in again?,POSITIVE
41804251,I appreciate the update,POSITIVE
41779352,Ahh okay understood thank you for all your help!,POSITIVE
41777307,Can proceed,POSITIVE
41770967,Thank you. I always appreciate the video,POSITIVE
41788088,"Liked it, nice report,  thanks",POSITIVE
41788901,"that's okay, thank you !",POSITIVE
41770829,O ok sweet,POSITIVE
41787857,Hey Mike I was is there any update on my car?,POSITIVE
41792602,Last month,POSITIVE
41803653,10 thank you!,POSITIVE
41776837,Thank you,POSITIVE
41754436,Thank you,POSITIVE
41754467,"Oh my god, thank you! This will be a massive relief. Please let me know when it's done",POSITIVE
41788182,Please clean the corrosion off the battery if possible,POSITIVE
41791336,"Okay, great!",POSITIVE
41759528,Thank you. Please save the three good old tires so I can pass them on to a friend. Thanks.,POSITIVE
41816404,Gracias,POSITIVE
41806602,Very professional,POSITIVE
41744465,Thank you!,POSITIVE
41783866,Hi I am ready for pickup,POSITIVE
41777326,Approval grantef,POSITIVE
41789739,Thank you Enrique!,POSITIVE
41789754,thanks a lot,POSITIVE
41811200,Great thx be there asap,POSITIVE
41815275,"Thanks for the video, it's a great tool that is used to show the customers why the guys in the back see.",POSITIVE
41805614,Sounds good thank you,POSITIVE
41758060,"Yes, I want the brakes in top condition",POSITIVE
41774869,Car is on its way,POSITIVE
41791503,Thank you and can they replace the air filter for me and thanks.,POSITIVE
41763646,Please resend that review link. Thanks!,POSITIVE
41749612,I'll be out soon!,POSITIVE
41787556,"Hi Steve. I was away for the weekend. I will be stopping by tomorrow to get the car. Will try today, but that is a stretch",POSITIVE
41788742,C u then,POSITIVE
41814085,"Right on I'll check it out as soon as I can, thank you again!",POSITIVE
41744264,Ok then just do the brakes and oil change please,POSITIVE
41811984,I think these videos are so helpful and a great customer service feature!  Thank you!,POSITIVE
41753588,Hello wait cus my hubby wants to talk to u bout the car so I'm going to give him ur number do u can talk to him,POSITIVE
41804193,"Thank you Cameron, please let me know if yall find out about the Warranty information",POSITIVE
41774572,Thank you.,POSITIVE
41780146,Awee that's so thoughtful.  Lol,POSITIVE
41785703,It's like my transmission job 2 months ago,POSITIVE
41787501,Thank you,POSITIVE
41748626,AWESOME!! Thank you so much!!,POSITIVE
41787464,Thanks!,POSITIVE
41759614,On my way,POSITIVE
41776029,Thank you!  MaryAnn Hodge,POSITIVE
41792517,Thank you,POSITIVE
41818890,Thank you John,POSITIVE
41807775,Hi I'm ready to get picked up,POSITIVE
41765791,Sounds good thanks,POSITIVE
41764700,"Hi it's Tabitha, is there any update by chance on my vehicle?",NEUTRAL
41752811,Jose this is Bobby Anderson calling about Aurora Mignosa's white Fit. You said it should be ready today I just wanted to check before my girlfriend cancels her appointments.,POSITIVE
41753733,Thanks for the updates. Can I pick up the car around noon today?,POSITIVE
41816505,Thank you,POSITIVE
41772474,Thank you so far so good,POSITIVE
41777683,"We are ready here, need ride back. Thank you",POSITIVE
41788077,After everything,NEUTRAL
41803919,"Thank you! Yes, please replace the tires if you are able to do that this evening.",POSITIVE
41795747,"Hi Jefferson, thanks for the video... how much would the air filter replacement cost?",POSITIVE
41759598,"Good Morning, we have a family trip planned for this coming weekend that will require our vehicle both due to seating and the 4 wheel drive functionality. My concern is Wednesday comes and the traverse is not done. We at that point will need a comparable vehicle to our traverse to make that trip. Please update as soon as there is news.",POSITIVE
41779400,"Great, I'm on my way!",POSITIVE
41741935,Looks good. Thank you,POSITIVE
41750851,I just called the warranty place.. they said if you called and added the rental to the claim I would not have to pay out of pocket??  It is just paid to you guys ... is that something you can do ? It's with Fidelity,POSITIVE
41751325,Cool,POSITIVE
41774236,Very informative! Thank you.,POSITIVE
41800695,I have a ride thank you,POSITIVE
41790885,Awesome news!  Will I get a text when it's done?,POSITIVE
41807701,Hey -getting kids to school then heading up there,POSITIVE
41765721,Perfect! Thank you.,POSITIVE
41753807,"Hi there! Just confirming my Rogue is ready for pickup? That was fast! Assuming that's the case, I'll pick it up at lunch. Thanks!",POSITIVE
41759476,Thanks,POSITIVE
41798454,Thank you he called as well ! I really APPRECIATE YOU throughout the entire process! If I get a survey I will definitely give glowing reviews,POSITIVE
41781758,"Hey Brittany, I'm ready to chat about the estimate amd found an additional savings coupon.",POSITIVE
41779028,On my way.,POSITIVE
41765847,I'm on my way now in a lyft.,POSITIVE
41808744,Hi Ross...thank you so much for the video.. it is very good and explained in summary the situation and work to be performed on...please thank Luis and everyone at Natick Audi for the great customer service,POSITIVE
41788870,"Oh fantastic! So yeah, I approve everything but the tire replacement for now. Those are my autocross wheels/tires. Still plan to run them to death. Parts replaced with OEM, plus alignment and suspension fitment to fit the larger wheels, plus labor? If I could get a total and a date that it'll be ready.",POSITIVE
41801189,Can you replace all of them?,POSITIVE
41783488,Thanks will pickup Tuesday.,POSITIVE
41786699,On my way,POSITIVE
41793099,"Ok thank you, I am leaving town Thursday so as soon as possible please let me know",POSITIVE
41817137,Is any of this under warranty,POSITIVE
41794630,Absolutely,POSITIVE
41770474,Awesome thank you.,POSITIVE
41789299,Sweeeeeeeet,POSITIVE
41785874,Thanks so much for closing that stuff!,POSITIVE
41761687,Looks great!  Thanks,POSITIVE
41800615,Everything looks good. Go ahead with just the oil change for today and I will take care of the rest of it soon,POSITIVE
41818167,You're the best Tim,POSITIVE
41788020,Thanks,POSITIVE
41764770,I found a cupon with a discount of the maintenance I did to my car,POSITIVE
41762396,Thank You,POSITIVE
41779444,Thank you,POSITIVE
41767256,Can I let you know. I need to schedule with my husband.,POSITIVE
41762033,Thank you. I appreciate it!,POSITIVE
41799337,"Hey Kendall, I'll be there around 5:15!",POSITIVE
41807278,"Hey Beth, when you get in today could you get me an estimated time? I have to get an Uber and where I live that can be a challenge. 
My address is 2716 Barton Creek Blvd 78735. If I'm within the shuttle ride (is that even available to pick me up?) distance that might work.",POSITIVE
41793821,I am assuming this means my car is ready to be picked up,POSITIVE
41769781,Thank you. Very interesting.,POSITIVE
41773883,Thank you!,POSITIVE
41745222,"Hey good morning, great we will
Come by later to pick up",POSITIVE
41814429,Thank you!,POSITIVE
41768278,Thank you so much for your attentiveness I truly appreciate it,POSITIVE
41798691,No worries brother!,POSITIVE
41801945,Sounds good Beth,POSITIVE
41817028,We're still here in the showroom.  We'll come over in a few minutes,POSITIVE
41816191,Ok thanks! My husband will come to pick it up in a bit. I'm working right now.,POSITIVE
41804582,All good. Made my flight. Lyft guy was going nuts. I travel weekly and had no idea there was another terminal.,POSITIVE
41778196,Thank you for the update,POSITIVE
41803547,Thanks again.,POSITIVE
41769144,Love this new feature.  Looks good,POSITIVE
41782320,Ok that good to know I'll get on them about getting this scheduled then .   Thanks,POSITIVE
41765963,It's gone 5k miles bro,NEUTRAL
41794602,"Great explanation , I'm going to pass on all 3 as my plan is to trade up .ty Megan",POSITIVE
41814858,"Hi Andy!
Go ahead and proceed with the tires. Thank you! 
Gina",POSITIVE
41805825,ah. i was not aware it was premium plus!,POSITIVE
41787280,Great; thank you for the inspection!!,POSITIVE
41814269,Beauty! Great summary.,POSITIVE
41757706,Thank you!,POSITIVE
41816246,That is excellent news!  Thank you so much!,POSITIVE
41813354,Thank you,POSITIVE
41795329,Will pick the car up tomorrow,POSITIVE
41778305,Sounds good,POSITIVE
41789937,Thanks,POSITIVE
41752567,It's $85 for both ? Or a piece,POSITIVE
41780952,"Thanks Lee, what's the latest you can send an Uber to pick me up?",POSITIVE
41784658,"Hi Frank, this is Rene. I'm heading there now and should be there within 30 mins with the spare key/remote.",POSITIVE
41808702,Sounds good.,POSITIVE
41802930,"Thank you, have a good day",POSITIVE
41763825,Glad you can fix it. Is it covered under that recall or do we have to use my warranty? Thankyou,POSITIVE
41772670,Great!  When can we pick it up?  What's the cost?,POSITIVE
41802149,Thanks!,POSITIVE
41798589,"Hi. I liked it a lot
 Thanks",POSITIVE
41785621,Got it thank you,POSITIVE
41755369,Great. That's good.,POSITIVE
41773738,"Hello Lori, this is Evelyn HICKS 
Received this mail Saturday is this what I just had done on my car? Sending photo. Thanks for your help.",POSITIVE
41800064,"That's alright, I'll come pick it up and change them myself.",POSITIVE
41785704,Thank u! I'll pick up b4 7pm!,POSITIVE
41786936,"I have a ride to work tomorrow so I won't need a loaner car, thanks",POSITIVE
41759158,I stopped by on Saturday since I was in the area & set it up with Daniel I think,POSITIVE
41763580,Sounds great. Looks great,POSITIVE
41747595,I like it very much thank you,POSITIVE
41784934,"Perfect, will swing by then",POSITIVE
41777786,"That is awesome, thanks you so much Samantha. I will leave you alone now, I really appreciate all you're doing for me",POSITIVE
41804345,Hi Jim! How's timing looking? Walking over now.,POSITIVE
41775889,Thanks,POSITIVE
41770119,"Hi Kendall, this is Natasha. My car was serviced last week and I still have an information light on and windshield fluid light on and I'm just wondering if that can be addressed when I bring the car back in for the wireless charger replacement.",POSITIVE
41805902,Thanks for the update!,POSITIVE
41800455,Thank you For service,POSITIVE
41788502,just do the oil for today and i will set up the other items later please,POSITIVE
41746407,That's good to know then,POSITIVE
41779449,Thank you!,POSITIVE
41800475,Awesome thanks. can I see the cost on the recommendation for the vehicle.,POSITIVE
41788728,thank you ill come by with my dad to get it soon,POSITIVE
41814997,Perfect thank u,POSITIVE
41799277,I will have that done in a week or so,POSITIVE
41786766,Victor Castaneda,POSITIVE
41766594,Thank u so mush. Looks good. Cheers. All the best.,POSITIVE
41781874,Sounds good. I'll see you this evening!,POSITIVE
41767444,Emphasized “Hi MONIQUE! This is Aaron at Art Hill Mazda. Pleas…”,POSITIVE
41742768,Let's get'er done...lol,POSITIVE
41808755,My be steering. Arnold Palmer does have a lot of curves. And driving around the complex we were turning some. I coast going on Arnold Palmer.,POSITIVE
41777462,yes please,POSITIVE
41756583,Thank you.,POSITIVE
41785693,Thanks,POSITIVE
41767839,Oh yes. I think in all of the shuffle I misplaced it. I think I may have left it in the ark. Thank you so much,POSITIVE
41786115,"Hi Julio, hope you had a good weekend. Any update for me here?",POSITIVE
41773937,Thank you!,POSITIVE
41749077,Nice,POSITIVE
41804751,Can you please check the rear windshield wiper unit. Thank you,POSITIVE
41756842,Good morning. This is Kelly Seymour. I’m actually going to have my son pick me up. So if you need me for anything please call me.,POSITIVE
41803238,"Sorry for the delay, airport traffic.....Even though my Xterra has been in my family since day one .... the economy dictates its time let her go... I am going to donate to a veterans charity... I understand they pick it up... I will get back with you after I get with them 
if that's ok ? I also have a few things to get out of the vehicle... thanx for all of your help and understanding 
Barry A.",POSITIVE
41798349,"Great! I know there were some longish lead times, but any estimate for when it will be done?",POSITIVE
41816344,"Ok. Cassandra, I watched the video and I do understand the reason the air bag was not activated.
Can I pass by your office now to pick up my car?",POSITIVE
41780924,"Hello Julie, I appreciate the video, just waiting on price quote for the two lights that are out.  Thank you",POSITIVE
41787158,Awesome,POSITIVE
41795246,Oh thank you very much! I'll be by after I am off work. Have a great night!,POSITIVE
41784750,K they should but up there in about half hour or so,POSITIVE
41755611,Looks good. Go ahead and change that filter.,POSITIVE
41811994,Thank you. Please let me know when you have any updates.,POSITIVE
41760145,thank you!,POSITIVE
41802263,Hey Chris everything looks great. Is there any chance I can pick up the car tomorrow morning?,POSITIVE
41818103,It was great! Thank you for the update!,POSITIVE
41801829,"Hi Kelten, that sounds great. I was wondering if I could pick it up first thing tomorrow morning instead of this evening?",POSITIVE
41747083,Do what you have to make it great,POSITIVE
41810031,I appreciate the video. Very informative and very honest. Thank you.,POSITIVE
41789467,Awesome work,POSITIVE
41765226,That's ok! I'm glad the tire light was fixed - it's been good all weekend. Could you confirm the estimate cost of the headlight replacement before I decide to move forward with that? I just saw conflicting amounts in the paperwork I received,POSITIVE
41762980,Great! Thank you!,POSITIVE
41779424,"I made an appointment for next Tuesday at your shop to get work done, but after talking to my husband he wanted to get a 2nd opinion. So let's cancel that appointment for now and we will call to schedule later.",POSITIVE
41798220,Liked “you're welcome sorry this is going on”,POSITIVE
41749494,Thanks,POSITIVE
41745798,"Thank you Danny, I appreciate the video function. I see that the piece will need to be ordered and won't be delivered until tomorrow?",POSITIVE
41786272,Liked “JEFF your vehicle is ready for pickup.”,POSITIVE
41783798,"Gross. 
I'll change the air filter right away. I think I've approved the nest cleaning + oil change + tire rotation via your email. I love the video and work estimate process you guys have!

We'll do brakes soon.",POSITIVE
41777800,Thank you,POSITIVE
41793149,Everything was great. Thank you.,POSITIVE
41797049,Thanks Josh. I'll swing over in a few,POSITIVE
41784920,On my way. Thanks so much,POSITIVE
41779182,Liked “Will do”,POSITIVE
41769568,"Hi Mark- just checking that you got my voicemail that i am actually leaving New Haven early to get to you by 445- my boss needs me back at a 6pm meeting.  Hopefully that's still ok.
Thanks",POSITIVE
41744865,Neat feature !,POSITIVE
41762289,I'm trying to sell the car. It's a flip car I'm only asking $3k or OBO. I'm hoping an experienced mechanic will buy it. Anyone at your shop interested?,NEUTRAL
41778779,Are you Going to be able to speak with me because I call you and it's going to the voicemail,NEUTRAL
41750230,Thank you!,POSITIVE
41747069,Thank you!,POSITIVE
41753761,Ok good.  Be back shortly,POSITIVE
41818019,"No worries, and I assume the $62 patch charge would be taken off if I get a tire?",POSITIVE
41791120,"Ok, thanks. I appreciate.",POSITIVE
41755297,"Ok I'll plan on coming today, thank you so much!",POSITIVE
41769443,Thank you sounds good,POSITIVE
41758756,"Very informative 
Thanks for the information 
Please do recommended services",POSITIVE
41807925,Ok sounds good I'm curious to know what it is,POSITIVE
41753694,I'm picking it up on Friday.  I never got the rental.,POSITIVE
41800038,Already did they don't go over 7consecutive days,POSITIVE
41745540,Easier to read. What brand / size tires.,POSITIVE
41794035,Thank you!,POSITIVE
41780016,Let's do both,POSITIVE
41758263,Sounds good.,POSITIVE
41748971,Drew! Scott Sweeney again. Small favor: can u give me a ballpark price for a timing belt and water pump for my wife's xc90?,POSITIVE
41809514,Same here. Thank you for getting me in.,POSITIVE
41799179,Understood. I won't yell at you bcuz I know it's not you who controls any of this process. I really do appreciate what you're doing and how you keep me in the loop. I'm sorry your boss is down your throat bcuz that company isn't honoring their screw up. It's there not a legal course to take?  They're not going to listen to me any more than your folks. Someone needs to sue them for the money and more now. Again apologies but yes I will pay if I can and bring it back for the rest if it's covered. Paying and praying    even for you my friend. Raw deal on everything.,POSITIVE
41804636,Hi Rachel I know it's late but if y'all still there I wanated to see if y'all had any opening for tomorrow morning or the latest you had available.,POSITIVE
41780407,Thanks,POSITIVE
41768725,"ng there 
Thanks Scott",POSITIVE
41747759,"Thanks Danielle, I'm ready for the video when you are",POSITIVE
41760129,Go ahead with both,POSITIVE
41770905,I had a feeling,POSITIVE
41775103,It was great. Thanks,POSITIVE
41799684,Thanks,POSITIVE
41742682,Yes please,POSITIVE
41762173,"Hi Tim, is there any chance my car can be finished by 3 pm today? I'm trying to figure out a ride.",POSITIVE
41799203,Thank you,POSITIVE
41787708,"Damn Spinx lol, just sent the authorization. How long will it take?",POSITIVE
41750636,Perfect. Thanks!,POSITIVE
41748720,Thank you so much. Apologies for not giving that info earlier.,POSITIVE
41763630,Thank you so much!,POSITIVE
41781618,Thank you. I will have my own ride so no need for arranging a pickup. Thanks!,POSITIVE
41799272,I think my husband can bring me over,POSITIVE
41779098,Sounds good thanks,POSITIVE
41746563,Everything looks good!,POSITIVE
41762549,Gotcha I'll call them places and see of they can't get me paper work,POSITIVE
41768240,Great ! Thank you !,POSITIVE
41766576,Thanks! See you later today,POSITIVE
41759423,Great!  Please proceed with the repairs.,POSITIVE
41813892,That's so awesome!!! Thank you for letting me know!!,POSITIVE
41766645,Thanks,POSITIVE
41774452,"Yes, that's ok with me!",POSITIVE
41791978,Yes it's pretty good,POSITIVE
41792476,No loose bolts after he tighten them,POSITIVE
41752900,Don't worry now... let's revisit next oil change... thanks for the recommendation though,POSITIVE
41790709,Thanks,POSITIVE
41757131,"Liked “Hi BEN, thank you for choosing Lyle Pearson Auto G…”",POSITIVE
41753814,I will take a look now,POSITIVE
41749177,Paul I'm in the showroom,POSITIVE
41788752,Or the new part put on the bad camera?,NEUTRAL
41772973,"Very interesting.  Looked like great details. 

Also.  Can you guys make sure my hi tech is upgraded.   The screen asked me recently if it was updated?   I did not know.  Let me know thanks.  Norma",POSITIVE
41755287,Please keep me posted,POSITIVE
41778070,Thank you! I’ll be there in a couple hours!,POSITIVE
41780038,Go ahead a replace the Cabin air filter,POSITIVE
41751544,Awesome!,POSITIVE
41771149,I already gave special instructions at the front desk ! Thanks!,POSITIVE
41768985,Great!,POSITIVE
41804374,Thanks! We'll be there in about 45 minutes!,POSITIVE
41792674,Awesome :),POSITIVE
41805588,"Hi Tyler. I just saw this. I've been coaching basketball all night. I appreciate the offer for a car, but have rescheduled my meetings. No issue. I'm happy to just get the response. You're the reason I have continued my patronage of Metro. They are lucky to have you there. Please let me know tomorrow if there is any chance the truck won't be ready. Thank you for always staying on top of everything. Bart",POSITIVE
41756767,"I just ordered some tires, thank you though!",POSITIVE
41807706,Liked “Hey Hun! Your vehicle is all set! As soon as you h…”,POSITIVE
41783615,"Thank you so much, Aldo",POSITIVE
41774483,Ok great thanks,POSITIVE
41786094,Great video to see 1st hand what you see,POSITIVE
41805482,"I really like this, great idea!",POSITIVE
41755205,Hey sidney. I reviewed the video. Would you be able to call me to talk next steps?,POSITIVE
41766361,"Hi Jose,  Sorry to hear that.  Hope things will be better for you soon.  Please let me when you hear from the technician.  Thanks Jose.",POSITIVE
41774441,Thank you,POSITIVE
41773891,"Oh ya, that makes sense. Perfect, thank you!",POSITIVE
41777373,Unfortunately I have to have the battery in order to get it replaced.  Could you send it with the courtesy driver as it is less than 5 minutes from my work where I'm getting the new battery.  Then you can install the battery when I get there?,POSITIVE
41800257,"Looks great, thank you",POSITIVE
41788162,This is good,POSITIVE
41779529,Yes please,POSITIVE
41750535,Thanks!,POSITIVE
41804098,Thanks,POSITIVE
41796115,You can send it anytime now. Thanks!,POSITIVE
41797998,This came from MAZDA. Kind of cool.,POSITIVE
41787643,Thanks,POSITIVE
41780543,Thank you!,POSITIVE
41805471,Thank you!,POSITIVE
41758996,"I'll definitely come back for that air filter and for you all to check my brakes 

Thank you so much",POSITIVE
41763639,Can I do payments for the work that is being done,POSITIVE
41757995,Hi! I just wanted to check in and see if there's an estimate for when my car will be ready!,POSITIVE
41753866,Hello good morning I want to know how is my car,POSITIVE
41776396,I liked the video.  Let me know not only my vehicle is ready but the service that was done on it.  Thank you so much.,POSITIVE
41768576,u can send the shuttle driver I am ready,POSITIVE
41807638,Ok Jackie. Thanks!,POSITIVE
41761868,"Hi Shannon, thank you, appreciate the vid. Just one question, he said the windshield wipers were working well.  Did they have any thoughts on that scraping sound in the video I emailed you?  Thank you!",POSITIVE
41801095,Thanks it is great,POSITIVE
41800805,Tysm,POSITIVE
41794017,"Thank you Darlene, you did an excellent job. Above and beyond expectations.",POSITIVE
41748946,Sounds good,POSITIVE
41810501,Thanks,POSITIVE
41787313,Please repair it. Thanks,POSITIVE
41771436,I will actually come tomorrow as I will be in the area. Thanks.,POSITIVE
41794827,Thank you. Driving back now,POSITIVE
41770423,Thanks,POSITIVE
41799154,"Thank you ROSHONDA, I got the appointment but until March 15. Can you squeeze me in sooner cause I afraid waiting too long may further damage my car engine",POSITIVE
41797694,"Hello, Okay, thank you for updating. Ivette",POSITIVE
41762400,I can pick those up this afternoon around 12 or 1pm!,POSITIVE
